2007-12-31,MAR,26.029,7.921385380461716
2007-12-31,IRN,17.006,8.452759552812253
2007-12-31,IRQ,12.29,8.048465580765402
2007-12-31,AFG,14.686,5.9301824567167385
2008-12-31,SAU,16.739,10.013260320217416
2008-12-31,QAT,49.177,11.299502068500662
2008-12-31,ARE,40.728,10.820861099318172
2008-12-31,MAR,26.278,8.065642397166595
2008-12-31,IRN,14.763,8.589962404894138
2008-12-31,IRQ,12.215,8.421335401602187
2008-12-31,AFG,14.957,5.944722034892284
2009-12-31,SAU,16.418,9.782358427985107
2009-12-31,QAT,49.08,11.01511042126842
2009-12-31,ARE,41.818,10.540145499319603
2009-12-31,MAR,25.909,8.045456420522806
2009-12-31,IRN,15.692,8.597024702427749
2009-12-31,IRQ,12.133,8.220056446711109
2009-12-31,AFG,15.256,6.113800990201086
2010-12-31,SAU,17.628,10.000087361441192
2010-12-31,QAT,50.779,11.256578309589232
2010-12-31,ARE,42.886,10.685027205620536
2010-12-31,MAR,25.546,8.028776387887254
2010-12-31,IRN,15.14,8.746906226185635
2010-12-31,IRQ,12.048,8.403296784387633
2010-12-31,AFG,15.576,6.329045999506046
2011-12-31,SAU,18.954,10.208275600274249
2011-12-31,QAT,52.429,11.545019948094264
2011-12-31,ARE,43.962,10.835436069798055
2011-12-31,MAR,25.118,8.10228022336322
2011-12-31,IRN,13.595,8.990402605842695
2011-12-31,IRQ,11.965,8.661387434150706
2011-12-31,AFG,15.895,6.4080256601244
2012-12-31,SAU,19.758,10.265816795054077
2012-12-31,QAT,52.914,11.594232408468802
2012-12-31,ARE,45.013,10.859661782634682
2012-12-31,MAR,24.358,8.059648346943582
2012-12-31,IRN,14.89,9.001356226255238
2012-12-31,IRQ,11.883,8.776104761343317
2012-12-31,AFG,16.208,6.479150196564419
2013-12-31,SAU,19.817,10.235143409175432
2013-12-31,QAT,53.302,11.549228544933333
2013-12-31,ARE,46.08,10.859451147173601
2013-12-31,MAR,24.718,8.125554998626152
2013-12-31,IRN,13.344,8.735965916314798
2013-12-31,IRQ,12.777,8.8024251882536
2013-12-31,AFG,17.138,6.456906379532865
2014-12-31,SAU,20.278,10.232988583524264
2014-12-31,QAT,54.571,11.470441997316017
2014-12-31,ARE,47.143,10.847031654293895
2014-12-31,MAR,24.779,8.141890678692528
2014-12-31,IRN,12.994,8.643308303861676
2014-12-31,IRQ,13.722,8.74023950116899
2014-12-31,AFG,18.107,6.437839552775117
2015-12-31,SAU,21.635,10.054325105243393
2015-12-31,QAT,55.988,11.141648640520387
2015-12-31,ARE,48.192,10.681320428542216
2015-12-31,MAR,24.362,8.05396584807324
2015-12-31,IRN,14.362,8.507694936536325
2015-12-31,IRQ,14.178,8.398441612691233
2015-12-31,AFG,19.113,6.337833595485375
2016-12-31,SAU,22.866,10.010893451696953
2016-12-31,QAT,56.79,11.022778515186886
2016-12-31,ARE,49.233,10.629256843859979
2016-12-31,MAR,23.275,8.052250484073712
2016-12-31,IRN,16.174,8.60831956290556
2016-12-31,IRQ,14.65,8.37434330798439
2016-12-31,AFG,20.156,6.257825076599218
2017-12-31,SAU,19.857,10.082858540412923
2017-12-31,QAT,57.571,11.055322322017526
2017-12-31,ARE,50.926,10.653501519934048
2017-12-31,MAR,22.422,8.100624651121448
2017-12-31,IRN,17.358,8.657496803860628
2017-12-31,IRQ,11.334,8.467852650962367
2017-12-31,AFG,21.24,6.264292664193559
2018-12-31,SAU,21.824,10.287390727169278
2018-12-31,QAT,58.369,11.170996252916261
2018-12-31,ARE,51.312,10.729631604872843
2018-12-31,MAR,22.162,8.161003272133136
2018-12-31,IRN,17.341,8.440698053206154
2018-12-31,IRQ,11.35,8.638824691468628
2018-12-31,AFG,19.808,6.197130697311605
2019-12-31,SAU,24.365,10.294407165395246
2019-12-31,QAT,59.083,11.1100764521262
2019-12-31,ARE,54.382,10.697643511814364
2019-12-31,MAR,21.896,8.162829191260244
2019-12-31,IRN,16.812,8.250953955318847
2019-12-31,IRQ,11.389,8.643271832226084
2019-12-31,AFG,18.304,6.207789915869446
2020-12-31,SAU,29.308,10.099828326361589
2020-12-31,QAT,59.452,10.852893965832388
2020-12-31,ARE,58.18,10.52336151960801
2020-12-31,MAR,20.726,8.091942719534753
2020-12-31,IRN,13.722,8.002620965944114
2020-12-31,IRQ,10.88,8.365250943157374
2020-12-31,AFG,16.473,6.235952797617645
2021-12-31,SAU,34.219,10.371012028894215
2021-12-31,QAT,60.582,11.180969378932048
2021-12-31,ARE,50.452,10.677293122740085
2021-12-31,MAR,20.697,8.239048501014024
2021-12-31,IRN,13.086,8.374429064844671
2021-12-31,IRQ,10.902,8.490539991846253
2021-12-31,AFG,14.666,5.876323620207197
2022-12-31,SAU,34.099,10.5586791374927
2022-12-31,QAT,63.54,11.39303166593242
2022-12-31,ARE,53.057,10.817757550051542
2022-12-31,MAR,19.584,8.147692415656042
2022-12-31,IRN,13.469,8.3905166312688
2022-12-31,IRQ,10.99,8.782741848873016
2022-12-31,AFG,5.159,5.878467034791953
2023-12-31,SAU,34.112,10.495621651905047
2023-12-31,QAT,63.257,11.292227354262971
2023-12-31,ARE,53.475,10.80040573755916
2023-12-31,MAR,19.709,8.23521383792554
2023-12-31,IRN,13.592,8.404167298014544
2023-12-31,IRQ,10.872,8.69371770289459
2023-12-31,AFG,5.155,6.0252810073679735
2024-12-31,SAU,34.406,10.464737011894755
2024-12-31,QAT,63.308,11.242112409589886
2024-12-31,ARE,54.095,10.80725143682316
2024-12-31,MAR,19.527,8.292395134955884
2024-12-31,IRN,13.45,8.470395102701369
2024-12-31,IRQ,10.797,8.711708488695376
2024-12-31,AFG,5.104,nan
